api_wellNumber,productionYear,quarter,ownerName,county,township,wellName,wellNumber,oil,gas,brine,days
34121246270000,2020,1,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,HANNAH UNIT     1H,1H,703,"5,22,957","4,694",91
34121246210000,2020,1,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,DINGUS UNIT     1H,1H,546,"1,79,228","2,800",91
34121246130000,2020,1,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,WOLF UNIT     2H,2H,240,"1,75,390","2,234",91
34121246120000,2020,1,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,WEHR UNIT     2H,2H,86,"1,08,819","1,615",91
34121243640100,2020,1,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,GUERNSEY     2H,2H,76,"31,164",0,91
34121243870000,2020,1,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,WAYNE UNIT     3HA,3HA,377,"24,527",117,91
34121243890000,2020,1,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,WAYNE UNIT     2H,2H,431,"20,297",131,91
34121244080000,2020,1,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,MILLIGAN UNIT     1H,1H,849,"24,619",234,91
34121245300000,2020,1,ANTERO RESOURCES  CORPORATION,NOBLE,MARION,DAILEY UNIT     2H,2H,121,"69,249",776,91
34121244230000,2020,1,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,VORHIES UNIT     1H,1H,"1,209","50,708",448,91
34121245140000,2020,1,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,SENECA UNIT     3H,3H,363,"60,452",92,91
34121244350000,2020,1,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,DOLLISON UNIT     2H,2H,83,"35,728",136,91
34121244360000,2020,1,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,DOLLISON UNIT     3H,3H,102,"46,261",228,91
34121244490000,2020,1,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,SCHAFER UNIT     1H,1H,628,"43,689",153,91
34121244500000,2020,1,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,SCHAFER UNIT     2H,2H,586,"46,065",141,91
34121244620000,2020,1,ANTERO RESOURCES  CORPORATION,NOBLE,MARION,GRAVES UNIT     1H,1H,55,"70,192",310,91
34121244670000,2020,1,ANTERO RESOURCES  CORPORATION,NOBLE,MARION,SIBERIAN UNIT     3H,3H,65,"82,210","1,071",91
34121244820000,2020,1,ANTERO RESOURCES  CORPORATION,NOBLE,MARION,BARTO UNIT     2H,2H,60,"76,462",643,91
34121244870000,2020,1,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,GRISSOM UNIT     3H,3H,184,"46,119",716,91
34121245000000,2020,1,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,ERVIN UNIT     2H,2H,291,"60,610",488,91
34121245920000,2020,1,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,QUINTEL UNIT     1H,1H,187,"1,45,859","2,151",91
34121244090000,2020,1,ANTERO RESOURCES  CORPORATION,NOBLE,SENECA,MILLIGAN UNIT     2H,2H,769,"27,652",212,91
34121245790000,2020,1,ANTERO RESOURCES  CORPORATION,NOBLE,WAYNE,TURKEY UNIT     2H,2H,452,"1,71,875",72,91
34121245780000,2020,1,ANTERO RESOURCES  CORPORATION,NOBLE,WAYNE,TURKEY UNIT     3H,3H,"1,040","1,06,681",136,91
34121245940000,2020,1,ANTERO RESOURCES  CORPORATION,NOBLE,BEAVER,QUINTEL UNIT     3H,3H,146,"1,13,203","1,670",91
34059242000000,2020,1,ARTEX ENERGY GROUP LLC,GUERNSEY,SPENCER,FREC GUER SPENCER     A-5H,A-5H,66,"13,210",230,91
34059241900100,2020,1,ARTEX ENERGY GROUP LLC,GUERNSEY,SPENCER,FREC GUER SPENCER     A-1H,A-1H,38,"9,845",230,91
34119287490100,2020,1,ARTEX ENERGY GROUP LLC,MUSKINGUM,MEIGS,FREC MEIGS     C-1H,C-1H,259,"9,163",220,91
34121243480100,2020,1,ARTEX ENERGY GROUP LLC,NOBLE,SHARON,FREC NOBL SHARON     A-1H,A-1H,360,"14,074",260,91
34121243500100,2020,1,ARTEX ENERGY GROUP LLC,NOBLE,BROOKFIELD,FREC NOBL BROOKFIELD     A-3H,A-3H,282,"24,495",150,91
34121243490100,2020,1,ARTEX ENERGY GROUP LLC,NOBLE,OLIVE,FREC NOBL OLIVE     A-1H,A-1H,859,"47,118","1,049",91
34013206610000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,PORTERFIELD GAS UNIT C     1H-17,1H-17,0,"81,173","1,415",91
34013206680100,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,UNION,BEDWAY N UNN BL     1H,1H,0,"92,741",608,91
34013208110000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,UNION,BEDWAY N UNN BL     3H,3H,0,"1,38,571",753,91
34013207110000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,KIRKWOOD,ALBATROSS KKW BL     2H,2H,229,"25,010",524,91
34013206190000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,PORTERFIELD GAS UNIT B     1H-17,1H-17,0,0,0,0
34013210800000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,LORRAINE CLR BL     2H,2H,0,"2,76,259","1,398",91
34013207130000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,KIRKWOOD,ALABTROSS KKW BL     8H,8H,395,"43,030",903,91
34013207350000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,RICHLAND  B     2H-34,2H-34,0,"66,039",352,91
34013209390000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,CRAVAT N WHL BL     1H,1H,0,"1,35,624",235,91
34013207190000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WARREN,AXLE WRN BL     1H,1H,0,"1,45,113","1,779",91
34013208100000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,UNION,BEDWAY N UNN BL     5H,5H,0,"1,51,854",421,91
34013207300000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,WHEELING A     5H-9,5H-9,0,"1,08,468",512,91
34013210230000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,SIDWELL SW WHL BL     4H,4H,0,"2,41,618",322,83
34013210980000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,LORRAINE CLR BL     4H,4H,0,"3,56,935","2,289",91
34013208320000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,CHC DUTTON WHL BL     9H,9H,0,"1,29,032",607,91
34013208340000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,FLUSHING,ANCHOR FLS BL     7H,7H,0,"1,01,216",623,91
34013208350000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,FLUSHING,ANCHOR FLS BL     1H,1H,349,"1,02,482",630,91
34013209290000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,PANG WHL BL     6H,6H,0,"1,05,362",461,40
34013213020000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,BLESSED E RCH BL     9H,9H,0,"7,81,204","6,006",25
34013210930000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,OLIVER SW CLR BL     4H,4H,0,"3,50,898","2,741",91
34013210820000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,SEABRIGHT CLR BL     6H,6H,0,"2,62,425",502,91
34013214340000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,HENDERSON E RCH BL     6H,6H,0,"26,387",66,2
34013214130000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,COLEMAN RCH BL     4H,4H,0,"12,49,327","5,559",91
34013209570000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,CRAVAT N WHL BL     3H-A,3H-A,0,"2,40,229",536,91
34013209380000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,PEASE,FINNEY PES BL     1H,1H,0,"2,18,930","2,113",87
34013209260000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,PANG WHL BL     2H,2H,0,"1,58,365",692,40
34013208940000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,PEASE,POL PES BL     3H,3H,0,"1,09,951",364,89
34013208760000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,PORTERFIELD B E RCH BL     9H,9H,0,"63,225",348,39
34013207280000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WARREN,AXLE WRN BL     7H,7H,328,"36,155",17,91
34013208720000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,YORK,KUNGLE C N YRK BL     9H,9H,0,"2,34,028","1,502",87
34013208360000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,FLUSHING,ANCHOR FLS BL     5H,5H,92,"95,969",591,91
34013213100000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,R HOOVER WHL BL     1H,1H,0,"2,89,369",706,91
34013208520000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,CHC DUTTON WHL BL     4H,4H,0,"1,46,553",687,91
34013213110000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,R HOOVER WHL BL     3H,3H,0,"3,32,668",786,91
34013213380000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,UNION,PROSSER SE UNN BL     8H,8H,0,"3,73,187","1,054",91
34013208380000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,FLUSHING,ANCHOR FLS BL     9H,9H,605,"80,014",493,91
34013212480000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,TRUCHAN NW WHL BL     3H,3H,0,"2,62,648","1,674",90
34013213720000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,SKYLINE W WHL BL     2H,2H,0,"7,89,081","2,730",91
34013208610000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,PORTERFIELD B W RCH BL     1H,1H,0,"22,077",86,29
34013207290000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,SMITH,SMITH A     1H-12,1H-12,0,"33,191",235,50
34013212750000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,WHEELING VALLEY E WHL BL     6H,6H,0,"4,33,156","2,113",91
34013207260000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WARREN,AXLE WRN BL     3H,3H,0,"65,241",991,52
34013208440000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,CHC DUTTON WHL BL     6H,6H,0,"1,42,137",675,91
34013208330000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,CHC DUTTON WHL BL     11H,11H,0,"1,45,724",684,91
34013208530000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,CHC DUTTON WHL BL     5H,5H,1,"1,47,282",694,91
34013209280000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,PANG WHL BL     4H,4H,0,"95,139",418,40
34013212460000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,TRUCHAN SW WHL BL     4H,4H,0,"2,07,710","1,339",91
34013207270000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WARREN,AXLE WRN BL     5H,5H,100,"2,10,262","2,176",91
34013214140000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,COLEMAN RCH BL     2H,2H,0,"9,96,575","6,534",91
34013214120000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,CROWIE RCH BL     1H,1H,0,"11,46,676","7,034",91
34013208770000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,YORK,KUNGLE B N YRK BL     5H-A,5H-A,0,"2,14,562","1,735",87
34013213840000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,KIRKWOOD,ALBERT SE KKW BL     8H,8H,"36,671","20,16,285","20,666",91
34013210870000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,LEE CLR BL     4H,4H,0,"2,64,951","1,653",91
34013210990000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,EARLEY- ROSE CLR BL     8H,8H,0,"5,88,746","3,944",91
34013211380000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,BAKOS SW CLR BL     2H,2H,0,"1,22,133","7,186",27
34013212470000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,TRUCHAN SW WHL BL     2H,2H,0,"3,71,224","2,376",91
34013212970000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,BLAYNEY W WHL BL     1H-A,1H-A,0,"4,90,128","2,214",91
34013213750000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,UNION,BANNOCK UNN BL     2H,2H,0,"12,15,609","4,491",91
34013213000000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,BLESSED N RCH BL     5H,5H,0,"7,20,092","5,493",25
34013207120000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,KIRKWOOD,ALBATROSS KKW BL     4H,4H,709,"78,136","1,619",91
34013213120000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,R HOOVER WHL BL     5H,5H,0,"3,49,978","1,148",91
34013213700000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,SKYLINE E WHL BL     6H,6H,0,"8,68,216","2,996",91
34013214110000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,CROWIE E RCH BL     3H,3H,0,"22,55,863","8,232",91
34013209600000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,TRUCHAN NE WHL BL     1H,1H,0,"3,07,741",737,91
34013208590000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,SMITH,EUREKA SMT BL     6H-A,6H-A,0,"48,308",271,27
34013213810000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,KIRKWOOD,ALBERT SW KKW BL     4H,4H,"32,600","18,71,700","17,758",91
34013207050000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,KIRKWOOD,ALABROSS KKW BL     6H,6H,257,"28,025",587,91
34013206730000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,CAPSTONE HOLDINGS     3H-9,3H-9,0,"1,02,084",466,91
34013208930100,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,PEASE,POL PES BL     1H,1H,0,"1,41,669",425,90
34013208960000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,YORK,KUNGLE A N YRK BL     1H,1H,0,"1,41,226","1,047",68
34013208970000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,YORK,KUNGLE B N YRK BL     3H,3H,0,"1,28,490","2,020",68
34013211480000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,UNION,PROSSER SE UNN BL     10H,10H,0,"3,58,993",648,91
34013208950000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,PEASE,POL PES BL     5H,5H,0,"1,21,054","1,190",80
34013209080000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,CRAVAT S WHL BL     4H,4H,0,"1,29,853",466,91
34013208370000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,FLUSHING,ANCHOR FLS BL     3H,3H,658,"88,244",543,91
34013213850000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,KIRKWOOD,ALBERT W KKW BL     2H,2H,"36,119","17,91,684","17,080",91
34013209360000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,EMERSYN E RCH BL     3H,3H,0,"2,11,698",902,91
34013214150000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,BLESSED NW RCH BL     1H,1H,0,"5,98,504","7,563",25
34013214350000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,HENDERSON W RCH BL     4H,4H,0,"19,742",66,2
34013208600000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,SMITH,EUREKA SMT BL     2H-A,2H-A,0,"2,20,012","1,709",83
34013214360000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,HENDERSON W RCH BL     2H,2H,0,"21,547",66,2
34013208730000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,YORK,KUNGLE C N YRK BL     7H,7H,0,"1,89,183","1,657",85
34013210300000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,COLEMAN RCH BL     1H,1H,0,"1,44,799","3,888",65
34013210590000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,LEE CLR BL     6H,6H,0,"3,21,601","1,865",91
34013209070000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,CRAVAT S WHL BL     2H,2H,0,"2,09,299","1,456",91
34013211030000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,OLIVER SW CLR BL     2H,2H,0,"2,14,110","1,662",91
34013213370000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,UNION,PROSSER SE UNN BL     6H,6H,0,"4,90,826","1,102",91
34013213710000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,SKYLINE E WHL BL     4H,4H,0,"6,64,036","2,282",91
34013206200000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,PORTERFIELD GAS UNIT A     1H-17,1H-17,0,0,0,0
34013210240000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,SIDWELL S WHL BL     6H,6H,0,"3,47,735","2,933",82
34013211400000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,BAKOS NE CLR BL     9H,9H,0,"1,02,373","2,450",30
34013213010000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,BLESSED E RCH BL     7H,7H,0,"5,79,046","6,213",23
34013213280000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,THEAKER W CLR BL     1H,1H,0,"3,85,706","1,545",91
34013213300000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,THEAKER E CLR BL     5H,5H,0,"8,51,435","10,797",86
34013206790000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,LUDE # 1H-34,1H-34,0,"1,07,975",566,91
34013213760000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,UNION,BANNOCK UNN BL     4H,4H,0,"14,95,260","2,937",91
34013213360000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,UNION,PROSSER SW UNN BL     4H,4H,0,"8,02,810",0,91
34013210950000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,EARLEY-ROSE CLR BL     10H,10H,0,"3,08,538","2,590",91
34013210310000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,ROSS SE RCH BL     11H,11H,0,"2,41,691",753,84
34013213830000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,KIRKWOOD,ALBERT S KKW BL     6H,6H,"36,339","19,81,272","18,083",91
34013211370000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,BAKOS SE CLR BL     10H,10H,0,"68,615",650,28
34013209630000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,TRUCHAN SW WHL BL     6,6,0,"3,34,385",726,84
34013209610000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,TRUCHAN NW WHL BL     5H,5H,0,"1,70,684",737,85
34013210830000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,SEABRIGHT CLR BL     4H,4H,0,"1,49,512",678,91
34013210250000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,OBOY NW CLR BL     3H,3H,0,"4,09,870","5,064",82
34013210220000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,OBOY SE CLR BL     8H,8H,0,"4,59,505",61,81
34013211930000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,OLIVER SE CLR BL     8H,8H,0,"3,17,708","2,483",91
34013209010000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,PORTERFIELD B W RCH BL     3H-A,3H-A,0,"50,097",226,36
34013209680000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,BLAYNEY N WHL BL     3H,3H,0,"2,18,221","3,381",91
34013206600100,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,CAPSTONE HOLDINGS     2H-9,2H-9,0,"56,016",253,91
34013212490000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,TRUCHAN NW WHL BL     1H,1H,0,"3,11,591","1,995",91
34013209370000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,EMERSYN W RCH BL     1H,1H,0,"1,41,072","1,065",91
34013210840000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,LEE CLR BL     2H,2H,0,"3,15,167","1,093",91
34013213290000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,THEAKER E CLR BL     3H,3H,0,"3,67,081","5,145",82
34013212760000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,WHEELING VALLEY W WHL BL     2H,2H,0,"4,69,555","2,028",79
34013211340000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,SEABRIGHT CLR BL     2H-A,2H-A,0,"2,92,013","2,528",91
34013207250000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WARREN,AXLE WRN BL     9H,9H,0,"87,015","1,083",91
34013211280000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,OLIVER NE CLR BL     5H,5H,0,0,0,0
34013211000000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,LORRAINE CLR BL     6H,6H,0,"4,33,494","2,258",91
34013212740000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,WHEELING VALLEY W WHL BL     4H,4H,0,"3,21,917","1,476",90
34013211390100,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,BAKOS SE CLR BL     8H,8H,0,"2,07,067","7,135",28
34013213820000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,KIRKWOOD,ALBERT E KKW BL     10H,10H,"45,840","20,76,960","15,978",91
34013212990000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,BLESSED W RCH BL     3H,3H,0,"5,72,857","3,752",23
34013208630000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,PORTERFIELD B E RCH BL     7H,7H,0,"21,413",118,33
34013210940000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,OLIVER SE CLR BL     6H,6H,0,"3,20,070","2,501",91
34013214460000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,BAKOS S CLR BL     6H,6H,0,"5,49,286",286,32
34013211490000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,UNION,PROSSER SW UNN BL     2H,2H,0,"6,94,298","1,999",91
34013214450000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,COLERAIN,BAKOS S CLR BL     4H,4H,0,"5,93,082",31,32
34013211500000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,BOROVICH W RCH BL     1H,1H,0,"1,00,542",911,23
34013211700000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,BOROVICH W RCH BL     3H,3H,0,"3,36,892","12,495",53
34013212980000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,WHEELING,BLAYNEY E WHL BL     5H-A,5H-A,0,"4,04,988","3,165",91
34013208640000,2020,1,ASCENT RESOURCES UTICA LLC,BELMONT,RICHLAND,PORTERFIELD B E RCH BL     5H,5H,0,"46,516",188,36
34059244200000,2020,1,ASCENT RESOURCES UTICA LLC,GUERNSEY,RICHLAND,MOHOROVICH E RCH GR     3H,3H,"9,297","78,562","2,331",47
34059243970000,2020,1,ASCENT RESOURCES UTICA LLC,GUERNSEY,RICHLAND,RECTOR C RCH GR     3H,3H,"11,027","77,633","2,362",48
34059243140000,2020,1,ASCENT RESOURCES UTICA LLC,GUERNSEY,WILLS,SHUGERT DADDY E WLS GR     5H,5H,"3,192","21,206",169,47
34059244070000,2020,1,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,CASTON LND GR     4H,4H,"3,435","30,097","5,140",69
34059245280000,2020,1,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,BLACK RACER W LND GR     1H,1H,"41,527","2,51,405","8,836",91
34059243130100,2020,1,ASCENT RESOURCES UTICA LLC,GUERNSEY,WASHINGTON,BROWN     1-H,1-H,"2,674","31,595",340,91
34059245460000,2020,1,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,WAGLER LND GR     3H,3H,"25,753","1,38,088","3,572",91
34059245650000,2020,1,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,TARPLEY OXF GR     1H,1H,"83,323","3,61,898","26,371",91
34059245640000,2020,1,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,TARPLEY OXF GR     3H,3H,"49,784","2,42,695","37,669",78
34059245600000,2020,1,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,GILCHER S LND GR     4H,4H,"53,082","2,87,833","11,040",91
34059245480000,2020,1,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,THOMAS S LND GR     2H,2H,"2,811","9,951",774,4
34059245590000,2020,1,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,GILCHER S LND GR     6H,6H,"40,019","2,26,369","10,538",91
34059244010000,2020,1,ASCENT RESOURCES UTICA LLC,GUERNSEY,RICHLAND,MOHOROVICH W RCH GR     8H,8H,"12,660","90,238","2,785",48
34059244000000,2020,1,ASCENT RESOURCES UTICA LLC,GUERNSEY,RICHLAND,RECTOR E RCH GR     2H,2H,"9,974","55,498","2,849",46
34059243920000,2020,1,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,LAWSON LND GR     6H,6H,"6,132","71,078",962,86
34059245390000,2020,1,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,GINGERICH S LND GR     6H,6H,"89,015","4,47,124","24,610",91
34059245050000,2020,1,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,RABER E LND GR     12H,12H,"13,459","1,17,631","2,676",91
34059244260000,2020,1,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,COAD OXF GR     4H (2),4H (2),172,"58,296",2,91
34059242210000,2020,1,ASCENT RESOURCES UTICA LLC,GUERNSEY,OXFORD,ATMOS W OXF GR     3H,3H,"1,024","28,531",436,91
34059244410000,2020,1,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,HOOP LND GR     5H,5H,"15,826","86,710","2,336",91
34059244660000,2020,1,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,TROYER E LND GR     9H,9H,"6,282","1,30,248","5,149",91
34059244280000,2020,1,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,DONNA W LND GR     2H,2H,"4,713","68,471",629,91
34059243460100,2020,1,ASCENT RESOURCES UTICA LLC,GUERNSEY,LONDONDERRY,LAKE WEST LND GR     2H,2H,"2,873","27,862",338,91
